Date Recorded,List Year,Town,Address,Assessed Value,Sale Amount,Sales Ratio,Property Type,Residential Type,Longitude,Latitude
2021-04-05,2020,Colchester,155 PROSPECT HILL RD,45600.0,37500.0,1.216,Vacant Land,,,
2020-10-30,2020,East Hartford,714 GOODWIN ST,104120.0,132500.0,0.7858,Residential,Single Family,,
2021-08-17,2020,Guilford,100 BUNKER HILL RD,261610.0,495000.0,0.5285,Residential,Single Family,-72.69865,41.32675
2021-02-24,2020,Danbury,77 WOODCREST LA,220900.0,410000.0,0.5387,Residential,Condo,,
2020-11-02,2020,Branford,252 LEETES ISLAND RD #17,28400.0,26000.0,1.092307692,Residential,Single Family,-72.75718,41.28444
2021-06-10,2020,Burlington,4 STAFFORD RD,149240.0,155000.0,0.9628,Residential,Single Family,-72.90033,41.73183
2021-08-05,2020,Cornwall,19 ADAMS RD,235400.0,34650.0,6.7936,Residential,Single Family,,
2021-03-22,2020,Mansfield,60 BUNDY LA,226000.0,375000.0,0.6026,Residential,Single Family,,
2020-11-03,2020,Bristol,46 BROOKVIEW CIR UN 39,131670.0,279900.0,0.4704,Residential,Condo,,
2021-06-03,2020,Glastonbury,624 MATSON HILL RD,210900.0,361000.0,0.5842,Residential,Single Family,,
2020-11-02,2020,Burlington,68 BARNES HILL ROAD,221900.0,345000.0,0.6431,Residential,Single Family,-72.93443,41.78727
2021-01-11,2020,Danbury,1 CUSHING DR,228400.0,390000.0,0.5856,Residential,Single Family,,
2020-12-10,2020,Danbury,7 HARRISON ST,212600.0,420000.0,0.5061,Residential,Two Family,,
2021-05-28,2020,Killingly,500 BAILEY HILL RD,38500.0,52000.0,0.7403,Vacant Land,,-71.81729,41.81827
2021-01-27,2020,Bozrah,24GIFFORD LA,117520.0,245000.0,0.4796,Residential,Single Family,-72.13257,41.55991
2020-11-06,2020,Guilford,HAZEL RD,830.0,2000.0,0.415,Vacant Land,,,
2021-01-13,2020,Bloomfield,27 ADAMS ROAD,152180.0,225000.0,0.6763,Residential,Single Family,,
2021-01-04,2020,Bristol,59 WEST WASHINGTON ST UN9,75810.0,142000.0,0.5338,Residential,Condo,-72.90843,41.67709
2021-06-15,2020,Bristol,102 SKYRIDGE RD,71260.0,102500.0,0.6952,Residential,Condo,,
2020-12-15,2020,Groton,73 PEARL ST (NOANK),448070.0,915000.0,0.4896,Residential,Single Family,-71.98907,41.32303
2021-07-19,2020,Bloomfield,25 HABITAT LANE,197680.0,306000.0,0.646,Residential,Single Family,,
2021-07-07,2020,Ansonia,7 MACINTOSH LA,85300.0,184900.0,0.4613,Residential,Condo,,
2020-11-10,2020,Cromwell,5 MONNES RD,175280.0,280000.0,0.626,Residential,Single Family,,
2021-09-24,2020,Glastonbury,157 PAXTON WAY,458100.0,741000.0,0.6182,Residential,Single Family,-72.55757,41.69041
2021-01-12,2020,Groton,27 SPICER AVE (CITY),135450.0,279900.0,0.4839,Residential,Single Family,,
2021-01-29,2020,Farmington,6 MULBERRY LANE,219340.0,338500.0,0.6479,Residential,Condo,,
2021-01-22,2020,Hartford,159 ZION ST & 145 ZION ST & 10,192990.0,1005000.0,0.192,Commercial,,,
2020-12-29,2020,Kent,8 MOUNT MAUWEE LA,428500.0,888888.0,0.482,Residential,Single Family,-73.41856,41.74765
2020-10-01,2020,Enfield,1 VARNO LA,104650.0,147000.0,0.7119,Residential,Single Family,,
2020-12-08,2020,Granby,3 FOX HUNT CIR,215320.0,340000.0,0.6332,Residential,Condo,-72.78925,41.93773
2021-02-03,2020,Greenwich,333 PALMER HILL ROAD UN1-B,453250.0,730000.0,0.6208,Residential,Single Family,-73.58103,41.05764
2021-08-05,2020,Danbury,126 TRIANGLE ST A-40,44800.0,100000.0,0.448,Residential,Condo,-73.4349,41.39592
2020-11-02,2020,Griswold,36 CHESTNUT HILL RD,357560.0,540000.0,0.6621,Residential,Single Family,,
2021-09-07,2020,Brookfield,55 MIST HILL DR,175900.0,369000.0,0.4766,Residential,Single Family,,
2020-10-26,2020,Farmington,7 WALNUT FARMS DR,216810.0,340000.0,0.6376,Residential,Single Family,,
2021-05-12,2020,Essex,30 KINGS LN,316500.0,583500.0,0.5424,Residential,Single Family,,
2021-03-31,2020,Danbury,1604 REVERE RD,182200.0,335000.0,0.5438,Residential,Condo,,
2021-09-02,2020,Bristol,37 LARKSPUR LN,234150.0,430000.0,0.5445,Residential,Single Family,,
2021-08-09,2020,Bethel,40 ROCKWELL ROAD,194871.0,501000.0,0.3889,Residential,Single Family,,
2021-05-17,2020,Easton,26 FLAT ROCK ROAD,324420.0,710000.0,0.4569,Residential,Single Family,-73.26926,41.24149
2021-09-01,2020,East Hartford,197 GREEN MANOR DR,87030.0,189900.0,0.4582,Residential,Single Family,,
2021-09-08,2020,Hartford,200 BONNER ST,24476.0,45000.0,0.5439,Residential,Single Family,,
2021-07-27,2020,Greenwich,29 PERRYRIDGE ROAD,856870.0,1750000.0,0.4896,Residential,Single Family,-73.62924,41.03836
2021-08-16,2020,Farmington,28 WOODSIDE DR,217990.0,380000.0,0.5736,Residential,Single Family,-72.89765,41.7363
2020-10-27,2020,Madison,111 SCOTLAND RD,177400.0,275000.0,0.645,Residential,Single Family,,
2020-12-15,2020,Darien,24 EDGEWOOD ROAD,488460.0,699900.0,0.6978,Residential,Single Family,,
2021-05-06,2020,Bethel,514 COPPER SQUARE DRIVE,212730.0,360000.0,0.5909,Residential,Condo,-73.38433,41.41658
2020-10-29,2020,East Haven,60 ATWATER ST EXT,73920.0,87000.0,0.849655172,Residential,Single Family,,
2021-04-20,2020,Glastonbury,39 GAYFEATHER LN,96700.0,176000.0,0.5494,Residential,Condo,,
2021-05-04,2020,Canton,5 CEDARIDGE ROAD,209640.0,429000.0,0.4886,Residential,Single Family,,
2020-12-31,2020,Enfield,24 BOOTH RD,96470.0,185000.0,0.5214,Residential,Single Family,-72.57997,42.02387
2021-03-04,2020,Enfield,13 DEER RUN,244340.0,380000.0,0.643,Residential,Single Family,-72.543,41.99343
2021-03-19,2020,Bristol,184 HOLLYBERRY RD,294210.0,507500.0,0.5797,Residential,Single Family,-72.9692,41.6879
2021-07-06,2020,Manchester,30 BOTTICELLO DRIVE,163300.0,355000.0,0.46,Residential,Single Family,,
2021-09-22,2020,Brookfield,75 OBTUSE ROAD SOUTH,202020.0,440000.0,0.4591,Residential,Single Family,-73.36232,41.46727
2021-03-16,2020,Danbury,5 JOHNSON DR,196200.0,360000.0,0.545,Residential,Single Family,-73.47121,41.43143
2021-02-02,2020,Guilford,2534 LONG HILL RD,289010.0,510000.0,0.5666,Residential,Single Family,-72.72862,41.35103
2020-10-19,2020,Berlin,24 CYPRESS CIR,184800.0,255000.0,0.7247,Residential,Condo,,
2021-04-07,2020,Danbury,7 GRANDVIEW AV,132800.0,245000.0,0.542,Residential,Single Family,,
2021-05-19,2020,Kent,433 KENT CORNWALL RD U20,147900.0,252000.0,0.5869,Residential,Condo,-73.41992,41.77505
2021-06-28,2020,East Lyme,97 W MAIN ST 82,127260.0,272000.0,0.4678,Residential,Condo,-72.21332,41.32018
2020-12-07,2020,Greenwich,135 MILBANK AVE UNIT B,0.0,3200000.0,0.0,Residential,Condo,-73.62184,41.03012
2021-01-14,2020,Darien,215 LEROY AVE,1187690.0,1762500.0,0.6738,Residential,Single Family,-73.48454,41.08264
2021-04-01,2020,East Lyme,256 ROXBURY RD,60620.0,27500.0,2.2043,Residential,Single Family,,
2021-09-28,2020,Greenwich,219 MILBANK AVENUE UN219,2818760.0,3350000.0,0.8414,Residential,Condo,,
2021-01-21,2020,Essex,37 MAPLE AVE,239600.0,429000.0,0.5585,Residential,Single Family,-72.39402,41.36165
2020-12-18,2020,Branford,168 WATCH HILL RD,122500.0,215000.0,0.5697,Residential,Condo,-72.82922,41.30317
2021-09-08,2020,East Hartford,50 SAWKA DR,121820.0,200000.0,0.6091,Residential,Single Family,,
2020-10-23,2020,Branford,726 ROBERT FROST DR,112700.0,163000.0,0.6914,Residential,Condo,,
2021-07-12,2020,Essex,11 NORTH MAIN ST,494200.0,795000.0,0.6216,Residential,Single Family,-72.39089,41.35426
2021-07-28,2020,Glastonbury,215 KNOLLWOOD DR,450900.0,677000.0,0.666,Residential,Single Family,,
2021-05-26,2020,Farmington,4 CINNAMON RIDGE,218140.0,385000.0,0.5665,Residential,Condo,,
2021-09-08,2020,Madison,544 OPENING HILL RD,231900.0,325000.0,0.7135,Residential,Single Family,,
2021-08-31,2020,Farmington,16 WINCHESTER COURT,162910.0,325500.0,0.5004,Residential,Condo,-72.89363,41.70072
2021-01-20,2020,Hartford,35 BENTON ST,25310.0,240000.0,0.105458333,Residential,Two Family,,
2020-12-22,2020,Darien,27 MILLER ROAD,804580.0,1332500.0,0.6038,Residential,Single Family,,
2021-04-22,2020,Derby,39 IANNOTTI LN,145180.0,270000.0,0.5377,Residential,Single Family,-73.06158,41.32365
2021-08-09,2020,Manchester,154 NORTH SCHOOL STREET,91900.0,189237.0,0.485634416,Residential,Single Family,,
2021-01-26,2020,East Haddam,77 CLARK HILL RD,415360.0,675000.0,0.6153,Residential,Single Family,,
2020-10-06,2020,Bristol,127 REDSTONE HILL,130550.0,95000.0,1.3742,Residential,Single Family,,
2021-04-27,2020,Franklin,45 TOWNLINE BLVD,60120.0,70000.0,0.8588,Vacant Land,,,
2021-09-02,2020,Ansonia,57 BASSETT ST,40500.0,10000.0,4.05,Vacant Land,,-73.08564,41.33769
2020-12-31,2020,Greenwich,10A RELAY PLACE,525560.0,899000.0,0.5846,Residential,Single Family,,
2020-12-29,2020,Litchfield,246 CAMPVILLE RD,154680.0,245000.0,0.6313,Residential,Single Family,-73.09908,41.7221
2021-04-07,2020,Bethany,165 FAIRWOOD RD,198860.0,150000.0,1.325733333,Residential,Single Family,-73.00521,41.43507
2021-07-01,2020,Griswold,603 HOPEVILLE RD,40530.0,65000.0,0.6235,Vacant Land,,-71.95079,41.61407
2021-07-02,2020,Lisbon,72 N BURNHAM HWY,100770.0,230000.0,0.438130435,Residential,Single Family,,
2021-01-14,2020,Enfield,10 CARNEY RD,117880.0,80000.0,1.4735,Residential,Single Family,,
2020-11-12,2020,Danbury,20 BECKERLE ST,157200.0,299000.0,0.5257,Residential,Single Family,-73.46858,41.41427
2021-06-28,2020,Danbury,36 FAIRMOUNT DR,256300.0,480000.0,0.5339,Residential,Single Family,,
2020-12-30,2020,Greenwich,14 HAWTHORNE STREET SOUTH UNB,458990.0,587500.0,0.7812,Residential,Condo,,
2021-08-26,2020,Cheshire,605 BROAD SWAMP RD,266260.0,550000.0,0.484109091,Residential,Single Family,,
2021-06-16,2020,Easton,45 WESTWOOD DRIVE,305970.0,720000.0,0.424958333,Residential,Single Family,-73.26422,41.22725
2020-11-16,2020,Derby,52 MOUNTAIN ST,158830.0,305000.0,0.5207,Residential,Single Family,,
2020-11-04,2020,Bristol,59 WEST WASHINGTON ST UN 23,61180.0,95000.0,0.644,Residential,Condo,,
2021-05-13,2020,Killingworth,3 BOULDER TRAIL,123320.0,215000.0,0.5735,Residential,Single Family,,
2021-05-17,2020,Ashford,281 TURNPIKE RD,233520.0,557000.0,0.4192,Residential,Single Family,,
2021-06-23,2020,Griswold,430 EDMOND RD,210140.0,380000.0,0.553,Residential,Single Family,-71.9388,41.61265
2020-11-17,2020,Manchester,763 CENTER STREET,100300.0,130000.0,0.7715,Residential,Single Family,-72.55321,41.77773
2020-11-02,2020,Bethel,14 RESERVOIR STREET,130830.0,175000.0,0.7476,Residential,Single Family,,
2020-12-07,2020,Manchester,55 TONICA SPRING TRAIL,150100.0,220000.0,0.6822,Residential,Single Family,,
2021-04-16,2020,Greenwich,54 MAPLE ROCK ROAD,3990000.0,4725000.0,0.8444,Residential,Single Family,,
2020-11-23,2020,East Lyme,47 BELLAIRE RD,151900.0,250000.0,0.6076,Residential,Single Family,,
2021-07-12,2020,Greenwich,6 PALMER TERRACE,1222620.0,1990000.0,0.61438191,Residential,Single Family,-73.58198,41.0306
2021-08-18,2020,Bethany,51 EMERALD LN,344120.0,650000.0,0.5294,Residential,Single Family,-73.02015,41.41221
2021-07-06,2020,Killingworth,22 SURREY RIDGE ROAD,486010.0,850000.0,0.5717,Residential,Single Family,,
2020-12-22,2020,Bristol,35 BOIVIN ST,129010.0,205000.0,0.6293,Residential,Single Family,,
2021-06-28,2020,Berlin,78 WESTVIEW TERRACE,143400.0,257500.0,0.5568,Residential,Single Family,,
2021-09-09,2020,Farmington,21 FIELD ROCK RD,150200.0,256000.0,0.58671875,Residential,Condo,,
2020-10-13,2020,Groton,48 BAKERS COVE LN,259420.0,350000.0,0.7412,Vacant Land,,-72.05733,41.32545
2021-06-11,2020,East Lyme,5 OLD BLACK PT RD,145810.0,305000.0,0.478,Residential,Single Family,,
2021-09-20,2020,Guilford,379 WHITFIELD ST BN2534,18280.0,25000.0,0.7312,Residential,Condo,,
2020-10-22,2020,Andover,203 BOSTON HILL RD,190200.0,279900.0,0.6795,Residential,Single Family,-72.39695,41.72457
2020-10-19,2020,Bolton,54 BRANDY ST,175050.0,259900.0,0.6735,Residential,Single Family,,
2021-09-17,2020,Ansonia,75 GROVE ST,138800.0,260000.0,0.533846154,Residential,Two Family,-73.08789,41.34123
2021-04-22,2020,Madison,7 SANDGATE CIR,207600.0,495000.0,0.4193,Residential,Condo,-72.54894,41.27713
2020-11-20,2020,Groton,27 CENTRAL AVE,75600.0,75000.0,1.008,Residential,Single Family,,
2021-07-12,2020,Bristol,37 CROWN ST,97930.0,200000.0,0.4896,Residential,Single Family,-72.95879,41.66659
2021-05-24,2020,Greenwich,23 ORCHARD PLACE EAST,1027670.0,1785000.0,0.5757,Residential,Condo,,
2021-04-05,2020,Manchester,179 HOMESTEAD STREET UNIT G7,37900.0,62500.0,0.6064,Residential,Condo,-72.53097,41.78754
2021-03-15,2020,Groton,2-4 OAKLAND CT,87710.0,149900.0,0.585123416,Residential,Two Family,,
2021-08-12,2020,Cromwell,4 AYRSHIRE,310030.0,595000.0,0.521,Residential,Condo,,
2021-07-01,2020,Glastonbury,66 SPRINGBROOK DR,129900.0,224800.0,0.5778,Residential,Condo,-72.60701,41.71999
2021-02-23,2020,Berlin,30 WORTHINGTON LANE,87200.0,118000.0,0.7389,Residential,Single Family,-72.76607,41.58392
2021-09-28,2020,East Lyme,3 APPLE BLOSSOM LN,208250.0,369900.0,0.5629,Residential,Condo,-72.20455,41.3345
2021-03-29,2020,Bethel,75 CHESTNUT STREET,219940.0,400000.0,0.5498,Residential,Two Family,,
2021-03-17,2020,Branford,24 OLD NEW ENGLAND RD,105800.0,67500.0,1.5674,Vacant Land,,,
2021-02-24,2020,Enfield,605 TAYLOR RD,133120.0,170000.0,0.783,Residential,Single Family,,
2021-03-11,2020,Farmington,21 HOLMES CIR,199680.0,379990.0,0.525487513,Residential,Single Family,,
2021-09-27,2020,Danbury,14 NEWTOWN #1,86500.0,195000.0,0.4435,Residential,Condo,-73.42936,41.39984
2020-11-06,2020,Bristol,20 HILL ST,116830.0,190000.0,0.6148,Residential,Single Family,-72.97165,41.68188
2021-05-05,2020,Darien,10 MEADOWBROOK RD,1476790.0,2850000.0,0.5181,Residential,Single Family,-73.46491,41.08787
2021-05-04,2020,East Lyme,87 SPRING GLEN RD,148330.0,300000.0,0.4944,Residential,Single Family,,
2021-07-16,2020,Bristol,35 CHARLES ST,119700.0,250000.0,0.4788,Residential,Single Family,,
2021-06-07,2020,Greenwich,7 RIVER ROAD SLIP F-03,5406590.0,79000.0,68.4378481,Commercial,,-73.59621,41.03436
2020-11-05,2020,Glastonbury,498 ADDISON RD,153200.0,225307.0,0.6799,Residential,Single Family,-72.57596,41.7315
2021-03-02,2020,Guilford,11 BEECH RD,231220.0,494000.0,0.468,Residential,Single Family,-72.6872,41.33087
2021-06-29,2020,Greenwich,138 HAVEMEYER PLACE,1828400.0,3825000.0,0.478,Residential,Single Family,-73.62089,41.02298
2021-04-13,2020,Guilford,224 SHORE DR,179650.0,440000.0,0.4082,Residential,Single Family,-72.72888,41.33675
2020-10-01,2020,Greenwich,5 DARTMOUTH ROAD,964600.0,1200000.0,0.8038,Residential,Single Family,,
2021-02-04,2020,Danbury,4 BARNUM CT,106400.0,215000.0,0.4948,Residential,Single Family,-73.45706,41.40279
2020-12-23,2020,Bristol,43 GINA ST,142020.0,330000.0,0.430363636,Residential,Single Family,,
2021-05-28,2020,Manchester,130 WYNEDING HILL ROAD,189400.0,374000.0,0.506417112,Residential,Single Family,,
2021-03-17,2020,Killingly,99 RODGERS RD,63420.0,58900.0,1.076740238,Residential,Single Family,,
2020-10-28,2020,Farmington,1 FAWN DRIVE,263290.0,410000.0,0.642170732,Residential,Single Family,,
2021-04-08,2020,Bristol,49 CAESAR DR,204890.0,303000.0,0.6762,Residential,Three Family,,
2020-12-07,2020,Bristol,75 BARTHOLOMEW ST,75810.0,180000.0,0.4211,Residential,Two Family,,
2021-07-01,2020,Enfield,4 WOODBRIDGE DR,199350.0,325000.0,0.6133,Residential,Condo,,
2020-10-26,2020,Hebron,469 CHURCH ST,98610.0,170000.0,0.58,Residential,Single Family,,
2021-08-02,2020,Colchester,790 MIDDLETOWN RD,122000.0,375000.0,0.325333333,Residential,Single Family,-72.42017,41.54631
2021-06-28,2020,Bristol,147 BRIGHTWOOD RD,98560.0,210000.0,0.4693,Residential,Single Family,,
2021-07-27,2020,East Hartford,98 WASHINGTON AVE,71950.0,165000.0,0.436,Residential,Single Family,-72.6217,41.73599
2021-09-14,2020,Branford,30E STONEGATE,98500.0,190000.0,0.5184,Residential,Condo,-72.83341,41.26975
2021-08-30,2020,Branford,219 HOTCHKISS GROVE RD,151800.0,315000.0,0.4819,Residential,Single Family,,
2021-09-02,2020,East Haven,330 SHORT BEACH RD #H8,28460.0,99000.0,0.287474747,Residential,Condo,,
2021-01-19,2020,Ansonia,51 HUBBELL AVE,113700.0,196500.0,0.5786,Residential,Single Family,-73.08429,41.35491
2021-05-03,2020,Cromwell,10 MARSAL LANE,296800.0,500000.0,0.5936,Residential,Single Family,,
2021-04-29,2020,Greenwich,21 DEER PARK DRIVE,4060000.0,5124852.19,0.7922,Residential,Single Family,-73.63011,41.04027
2020-11-09,2020,Bristol,47 DOUGLASS RD,92960.0,138000.0,0.6736,Residential,Single Family,-72.90517,41.68177
2021-01-05,2020,Cromwell,55 WASHINGTON RD,163590.0,268000.0,0.6104,Residential,Single Family,-72.66684,41.61289
2021-02-09,2020,Brookfield,10 BRISTOL PATH,165260.0,171000.0,0.966432749,Residential,Condo,,
2020-12-18,2020,Bethany,16 FATIMA DR,237130.0,375000.0,0.6323,Residential,Single Family,-73.03745,41.40812
2021-03-10,2020,Greenwich,9 GLENVILLE STREET,692650.0,1150000.0,0.6023,Residential,Single Family,,
2021-02-16,2020,Coventry,1180 MAIN ST,149200.0,270000.0,0.5525,Residential,Single Family,-72.29985,41.76793
2021-04-15,2020,Danbury,15 HARDING PL,145200.0,329000.0,0.4413,Residential,Single Family,-73.46047,41.39131
2020-11-12,2020,Farmington,6 COBBLE COURT,272780.0,427500.0,0.638,Residential,Single Family,,
2020-12-01,2020,Canaan,55 PROSPECT ST,145800.0,199000.0,0.7326,Residential,Single Family,-73.36201,41.9524
2021-04-27,2020,Bethany,205 BEAR HILL RD,234950.0,501100.0,0.4688,Residential,Single Family,-73.03229,41.40423
2021-01-14,2020,Manchester,216 WALEK FARMS ROAD,181900.0,300000.0,0.6063,Residential,Single Family,,
2020-12-21,2020,Essex,10 HUNTERS TRAIL,202700.0,315000.0,0.6434,Residential,Single Family,,
2020-11-25,2020,Hartford,177 LINNMOORE ST,52185.0,227000.0,0.2298,Residential,Single Family,-72.69514,41.73287
2020-11-18,2020,Cheshire,47 LYNWOOD DR,155210.0,240000.0,0.6467,Residential,Single Family,,
2020-10-19,2020,Harwinton,296 SCOVILLE HILL RD,111040.0,298500.0,0.3719,Residential,Single Family,-73.10455,41.78355
2020-11-09,2020,Bloomfield,19 BARN HILL ROAD,141960.0,165000.0,0.860363636,Residential,Single Family,-72.75982,41.85255
2021-04-29,2020,Bristol,175 MOODY ST,117180.0,99651.0,1.1759,Residential,Single Family,-72.92696,41.68788
2021-07-08,2020,Darien,12 MANSFIELD PLACE,810040.0,1410000.0,0.5744,Residential,Single Family,-73.4723,41.09086
2021-04-19,2020,Greenwich,27 SKYLARK ROAD,796320.0,995000.0,0.8003,Residential,Single Family,-73.63113,41.03741
2020-11-12,2020,East Lyme,46 ARBOR CROSSING,413070.0,715000.0,0.5777,Residential,Single Family,-72.24175,41.37046
2021-04-08,2020,Branford,155 MAIN ST,207500.0,339000.0,0.612,Residential,Single Family,-72.8241,41.27812
2020-10-20,2020,East Hartford,47 LEXINGTON RD,183920.0,324700.0,0.5664,Residential,Single Family,,
2021-07-07,2020,Killingly,925 UPPER MAPLE ST,206150.0,400000.0,0.5153,Commercial,,,
2020-10-22,2020,Derby,127 129 MINERVA ST,183470.0,375000.0,0.4892,Residential,Four Family,,
2021-05-24,2020,Glastonbury,1 TRYON FARM RD,376800.0,565000.0,0.6669,Residential,Condo,,
2020-12-02,2020,Greenwich,743 LAKE AVENUE,5165230.0,6250000.0,0.8264,Residential,Single Family,,
2021-07-12,2020,Bristol,168 MAPLE AVE,151550.0,251500.0,0.6025,Residential,Single Family,-72.93403,41.70361
2021-03-23,2020,Litchfield,312 MILTON RD,251870.0,404000.0,0.6234,Residential,Single Family,-73.24032,41.76036
2021-04-16,2020,Essex,39 GRANDVIEW TERR,276600.0,539000.0,0.5131,Residential,Single Family,-72.39737,41.35695
2020-11-02,2020,Hebron,123 LEBANON RD,200500.0,322100.0,0.6224,Residential,Single Family,-72.33498,41.63957
2021-08-23,2020,Killingly,1459 NORTH RD,139790.0,315000.0,0.4437,Residential,Single Family,,
2021-09-02,2020,Goshen,494 EAST HYERDALE,229530.0,300000.0,0.7651,Residential,Single Family,,
2020-12-11,2020,Manchester,46 SPRUCE STREET,125700.0,240000.0,0.5237,Residential,Two Family,-72.51664,41.77511
2020-10-15,2020,Guilford,11 EAST BEARHOUSE HILL RD,529200.0,800000.0,0.6615,Residential,Single Family,-72.65746,41.32763
2020-12-07,2020,Cromwell,120 COUNTY LINE DR,16680230.0,49000000.0,0.3404,Commercial,,,
2020-11-16,2020,Bristol,33 TIFFANY LA,145180.0,267800.0,0.5421,Residential,Single Family,-72.97526,41.64733
2020-12-08,2020,Bristol,171 MERCIER AVE,112000.0,185000.0,0.6054,Residential,Single Family,,
2021-08-31,2020,Granby,282 SIMSBURY RD,177100.0,360000.0,0.4919,Residential,Single Family,,
2020-12-21,2020,Bethel,119 GREAT HILL DRIVE,328537.0,454995.0,0.722,Residential,Condo,,
2020-11-02,2020,East Lyme,25 STONEY WOOD DR,166110.0,275000.0,0.604,Residential,Single Family,,
2021-05-13,2020,Granby,54 EDGERTON RD,47880.0,425000.0,0.1126,Residential,Single Family,-72.89817,41.942
2021-03-08,2020,East Hartford,819 BURNSIDE AVE,102040.0,183500.0,0.556,Residential,Single Family,-72.60367,41.78047
2020-11-04,2020,Manchester,46F ESQUIRE DRIVE,66600.0,117265.0,0.5679,Residential,Condo,,
2021-09-01,2020,Columbia,14 CARDS MILL ROAD,124800.0,277225.01,0.4501,Residential,Single Family,-72.25107,41.71592
2021-09-27,2020,Enfield,21 MISTY MEADOW RD,98170.0,350000.0,0.2804,Residential,Single Family,-72.54474,41.99319
2021-09-02,2020,Cromwell,9 DEBRA COURT UNIT 60E,93940.0,133000.0,0.7063,Residential,Condo,-72.6824,41.60697
2020-11-02,2020,Danbury,55 OIL MILL RD 6,86400.0,163000.0,0.53,Residential,Condo,-73.46426,41.39101
2021-03-25,2020,Hartford,1 GOLD ST #014D & 1 GOLD ST #0,58310.0,110000.0,0.53,Residential,Condo,,
2020-10-01,2020,Bridgeport,96 READ ST,99250.0,125000.0,0.794,Residential,Two Family,-73.15693,41.17897
2021-04-28,2020,Cheshire,20 SCENIC CT,353400.0,475000.0,0.744,Residential,Single Family,,
